zone_id,grid_row,grid_col,center_lat,center_lon,NDVI,NDMI,RED_BLUE_RATIO,SWIR_RATIO,SWIR_NIR_RATIO,NIR_RED_RATIO,ELEVATION_M,SLOPE_DEG,TERRAIN_ROUGHNESS_M,NEAREST_MN_SITE,DISTANCE_TO_MN_KM,NDVI_NORM,NDMI_NORM,RED_BLUE_NORM,SWIR_NORM,SWIR_NIR_NORM,NIR_RED_NORM,ELEVATION_NORM,SLOPE_NORM,ROUGHNESS_NORM,MN_PROXIMITY_SCORE,SPECTRAL_SCORE,TERRAIN_SCORE,PROSPECTIVITY_SCORE,PRIORITY,EXPLANATION,RECOMMENDATION,EVIDENCE_CONFIDENCE
ZONE_091,9,0,21.491,85.49099999999999,0.293901264667511,-0.0238615870475769,1.254947543144226,1.301762580871582,1.0601930618286133,1.8676762580871584,597.0,1.8988449573516848,2.4494898319244385,Orissa Deposits,24.071,0.2447634389646124,0.1132987189682168,0.7849748457727501,0.1373647305022718,0.8644522317818972,0.1836951040826671,0.1099999999999998,0.1109536516212152,0.0015941773153789,-8.881784197001252e-16,0.4816082202229941,0.0778597138430997,20.82,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,18.65
ZONE_092,9,1,21.491,85.493,0.3807073533535003,0.0890020206570625,1.127734899520874,1.373645305633545,0.849664568901062,2.302003860473633,593.0,0.755552351474762,3.0,Orissa Deposits,23.915,0.5635021492516602,0.5360344214196884,0.350235083761194,0.5202183613501932,0.4205125775163862,0.4950261346364659,0.0899999999999998,0.0441485715105671,0.0151707173886704,0.0574162679425844,0.4470849933066225,0.0492106438208279,21.16,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,18.46
ZONE_093,9,2,21.491,85.495,0.4211609661579132,0.1330826878547668,1.076616644859314,1.3991719484329224,0.7772741317749023,2.5204882621765137,593.0,1.982487320899964,4.149966716766357,Orissa Deposits,23.76,0.7120416418945456,0.7011405365911696,0.1755422448024313,0.656175476379742,0.2678634743806136,0.6516382715771929,0.0899999999999998,0.1158410573201272,0.0435309005760351,0.114464482885535,0.4381390318074835,0.0863956931008614,23.83,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,21.3
ZONE_094,9,3,21.491,85.497,0.3650771677494049,0.0743869394063949,1.1590224504470823,1.366421103477478,0.8721001148223877,2.210178136825561,602.0,1.4753111600875854,4.795831680297852,Orissa Deposits,23.605,0.5061104930163683,0.4812929793859128,0.4571579654509774,0.4817416336720415,0.4678222236410978,0.4292043977318331,0.1350000000000002,0.0862056482576379,0.059459056072187,0.1715126978284873,0.4636572003798894,0.0928199761247113,27.26,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,24.27
ZONE_095,9,4,21.491,85.499,0.2851313352584839,-0.0172322113066911,1.2497928142547607,1.2989444732666016,1.0476099252700806,1.837132334709168,603.0,3.531312942504883,15.847363471984863,Orissa Deposits,23.452,0.2125615965425505,0.1381293430075626,0.7673589426139782,0.1223552448120761,0.8379182780367715,0.1618008678191276,0.1400000000000001,0.2063423158753492,0.3320090886457887,0.2278248067721753,0.4664632140681922,0.2241396529438764,32.25,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,30.61
ZONE_096,9,5,21.491,85.501,0.2919430434703827,-0.0295976400375366,1.2292509078979492,1.2961219549179075,1.072760820388794,1.8605579137802124,625.0,6.4752278327941895,14.862330436706545,Orissa Deposits,23.299,0.2375731495704288,0.0918140753410594,0.6971585032043177,0.1073222671180502,0.8909537580718281,0.178592592852109,0.25,0.3783616826356715,0.3077164574602074,0.2841369157158633,0.4501391658170958,0.3186596102923308,35.74,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,35.1
ZONE_097,9,6,21.491,85.503,0.3238367438316345,-0.0076365577988326,1.202016830444336,1.3262680768966677,1.0266635417938232,2.0072388648986816,634.0,1.4643484354019165,12.667762756347656,Orissa Deposits,23.147,0.3546819500394876,0.1740702934044437,0.6040880660719607,0.2678831291857051,0.7937488161779318,0.2837351889556132,0.2949999999999999,0.0855650723481179,0.2535945941709299,0.34008097165992,0.4669142730373872,0.1988044071905261,36.26,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,33.53
ZONE_098,9,7,21.491,85.505,0.2696917355060577,0.0036162144970148,1.1865698099136353,1.3432844877243042,1.0038068294525146,1.8373134136199951,616.0,3.928556919097901,11.372481346130373,Orissa State,22.996,0.1558697424695213,0.216218056512108,0.5512990205963608,0.358514010123149,0.7455510599818682,0.1619306672691502,0.205,0.2295541476875685,0.2216506974151652,0.3956569746043437,0.4500398264476525,0.2198168682995769,38.22,LOW,Limited proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Maintain as a lower-priority area. Reassess when additional geological evidence becomes available.,35.52
ZONE_099,9,8,21.491,85.507,0.354828268289566,0.0380779802799224,1.1659621000289917,1.3685027360916138,0.9407735466957092,2.157965660095215,611.0,1.0657780170440674,9.49853801727295,Orissa State,22.846,0.468478098271483,0.3452961452090431,0.4808737025172971,0.4928285896416771,0.6126333092054632,0.3917778927183191,0.1800000000000001,0.0622757336510416,0.1754359893594586,0.4508649245491343,0.4832922184353532,0.1315410902682543,40.0,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,35.52
ZONE_100,9,9,21.491,85.50900000000001,0.3067715764045715,0.0333207324147224,1.2105737924575806,1.3356969356536863,0.9460954666137696,1.9554603099823,618.0,5.2442827224731445,9.984362602233888,Orissa State,22.697,0.2920212595410282,0.3274776600575321,0.6333308482610813,0.3181020492646356,0.6238555967713819,0.2466197240988359,0.2149999999999998,0.3064348755487546,0.1874172702309267,0.5057048214942954,0.4640366107693382,0.2432991312887798,43.66,MODERATE,Moderate proximity to known manganese occurrence evidence; Moderate satellite spectral evidence; Limited terrain evidence,Conduct preliminary field reconnaissance and geological validation before further investment.,40.43
